UserID,Username,Email,JoinDate,TotalPlayTime,Gender,Age
980,priyasharma98,priyasharma98@gmail.com,2023-04-09 00:00:00,1195,Male,15
981,vikassingh63,vikassingh63@gmail.com,2023-10-13 00:00:00,1499,Male,20
982,rohanchauhan80,rohanchauhan80@gmail.com,2023-12-01 00:00:00,2552,Male,23
983,nehayadav53,nehayadav53@gmail.com,2023-03-24 00:00:00,356,Male,23
984,shivsharma25,shivsharma25@gmail.com,2023-01-08 00:00:00,714,Male,15
985,nehayadav13,nehayadav13@gmail.com,2023-11-25 00:00:00,2770,Male,23
986,priyagupta99,priyagupta99@gmail.com,2023-01-14 00:00:00,297,Female,16
987,nehapatel30,nehapatel30@gmail.com,2023-05-19 00:00:00,2372,Male,21
988,rahulsingh75,rahulsingh75@gmail.com,2023-11-13 00:00:00,2232,Male,23
989,nehapatel23,nehapatel23@gmail.com,2023-04-16 00:00:00,242,Male,15
990,poojasharma40,poojasharma40@gmail.com,2023-02-27 00:00:00,514,Male,21
991,deepakkumar61,deepakkumar61@gmail.com,2023-09-09 00:00:00,1304,Female,25
992,rahulyadav63,rahulyadav63@gmail.com,2023-10-15 00:00:00,1642,Female,19
993,vikassharma43,vikassharma43@gmail.com,2023-08-03 00:00:00,646,Male,22
994,ravisingh88,ravisingh88@gmail.com,2023-02-18 00:00:00,2125,Male,32
995,arjunsharma87,arjunsharma87@gmail.com,2023-09-08 00:00:00,2706,Female,17
996,rahulchauhan96,rahulchauhan96@gmail.com,2023-04-21 00:00:00,2348,Male,23
997,priyajain30,priyajain30@gmail.com,2023-03-09 00:00:00,1368,Male,22
998,rohansharma76,rohansharma76@gmail.com,2023-02-25 00:00:00,2979,Male,19
999,priyasingh72,priyasingh72@gmail.com,2023-09-10 00:00:00,2941,Male,32
1000,shivchauhan67,shivchauhan67@gmail.com,2023-10-02 00:00:00,1786,Male,20
